,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/24),11667.0,1일전 (04/23),12667.0,1주일전 (04/17),11833.0,2주일전 (04/10),13000.0,1개월전,19733.0,1년전,17333.0,일평년,17144.0,2020-04-24
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/25),,1일전 (04/24),16000.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,18500.0,1년전,16600.0,일평년,17692.0,2020-04-25
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/25),,1일전 (04/24),12500.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,15000.0,1년전,13100.0,일평년,13792.0,2020-04-25
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/25),,1일전 (04/24),34000.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,45867.0,1년전,28933.0,일평년,33489.0,2020-04-25
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/25),,1일전 (04/24),28333.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,39867.0,1년전,24133.0,일평년,26370.0,2020-04-25
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/25),,1일전 (04/24),16000.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,24733.0,1년전,21333.0,일평년,21611.0,2020-04-25
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/25),,1일전 (04/24),11667.0,1주일전 (04/18),,2주일전 (04/11),,1개월전,19733.0,1년전,17333.0,일평년,17144.0,2020-04-25
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/27),15500.0,1일전 (04/26),,1주일전 (04/20),13500.0,2주일전 (04/13),15500.0,1개월전,16000.0,1년전,16750.0,일평년,17308.0,2020-04-27
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/27),12000.0,1일전 (04/26),,1주일전 (04/20),10000.0,2주일전 (04/13),12000.0,1개월전,12500.0,1년전,13250.0,일평년,13450.0,2020-04-27
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/27),33000.0,1일전 (04/26),,1주일전 (04/20),25667.0,2주일전 (04/13),32333.0,1개월전,43867.0,1년전,30417.0,일평년,31967.0,2020-04-27
