,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
1,배추,211,월동(10kg),06,중품,05,10kg,당일 (04/28),12400.0,1일전 (04/27),10700.0,1주일전 (04/21),8100.0,2주일전 (04/14),8000.0,1개월전,7525.0,1년전,2665.0,일평년,4668.0,2020-04-28
0,배추,211,월동(10kg),06,상품,04,10kg,당일 (04/29),15800.0,1일전 (04/28),14600.0,1주일전 (04/22),11300.0,2주일전 (04/15),,1개월전,9725.0,1년전,3592.0,일평년,5987.0,2020-04-29
1,배추,211,월동(10kg),06,중품,05,10kg,당일 (04/29),13600.0,1일전 (04/28),12400.0,1주일전 (04/22),9100.0,2주일전 (04/15),,1개월전,7525.0,1년전,2652.0,일평년,4702.0,2020-04-29
0,배추,211,월동(10kg),06,상품,04,10kg,당일 (04/30),,1일전 (04/29),15800.0,1주일전 (04/23),11900.0,2주일전 (04/16),10200.0,1개월전,9725.0,1년전,3592.0,일평년,5987.0,2020-04-30
1,배추,211,월동(10kg),06,중품,05,10kg,당일 (04/30),,1일전 (04/29),13600.0,1주일전 (04/23),9700.0,2주일전 (04/16),8000.0,1개월전,7525.0,1년전,2652.0,일평년,4702.0,2020-04-30
0,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),12600.0,2주일전 (04/17),10300.0,1개월전,9725.0,1년전,3592.0,일평년,5987.0,2020-05-01
1,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),10400.0,2주일전 (04/17),8000.0,1개월전,7525.0,1년전,2652.0,일평년,4702.0,2020-05-01
0,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/04),16800.0,1일전 (05/03),,1주일전 (04/27),12900.0,2주일전 (04/20),10300.0,1개월전,9650.0,1년전,3558.0,일평년,6179.0,2020-05-04
1,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/04),14600.0,1일전 (05/03),,1주일전 (04/27),10700.0,2주일전 (04/20),8100.0,1개월전,7450.0,1년전,2618.0,일평년,4894.0,2020-05-04
0,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/05),,1일전 (05/04),16800.0,1주일전 (04/28),14600.0,2주일전 (04/21),10300.0,1개월전,9650.0,1년전,3558.0,일평년,6179.0,2020-05-05
1,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/05),,1일전 (05/04),14600.0,1주일전 (04/28),12400.0,2주일전 (04/21),8100.0,1개월전,7450.0,1년전,2618.0,일평년,4894.0,2020-05-05
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/06),10200.0,1일전 (05/05),,1주일전 (04/29),,2주일전 (04/22),,1개월전,,1년전,,일평년,8088.0,2020-05-06
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/06),8500.0,1일전 (05/05),,1주일전 (04/29),,2주일전 (04/22),,1개월전,,1년전,,일평년,6983.0,2020-05-06
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/06),18200.0,1일전 (05/05),,1주일전 (04/29),15800.0,2주일전 (04/22),11300.0,1개월전,9600.0,1년전,3558.0,일평년,6272.0,2020-05-06
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/06),16200.0,1일전 (05/05),,1주일전 (04/29),13600.0,2주일전 (04/22),9100.0,1개월전,7400.0,1년전,2618.0,일평년,4987.0,2020-05-06
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/07),9800.0,1일전 (05/06),10200.0,1주일전 (04/30),,2주일전 (04/23),,1개월전,,1년전,,일평년,8088.0,2020-05-07
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/07),8100.0,1일전 (05/06),8500.0,1주일전 (04/30),,2주일전 (04/23),,1개월전,,1년전,,일평년,6983.0,2020-05-07
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/07),17000.0,1일전 (05/06),18200.0,1주일전 (04/30),,2주일전 (04/23),11900.0,1개월전,9500.0,1년전,3574.0,일평년,6356.0,2020-05-07
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/07),15000.0,1일전 (05/06),16200.0,1주일전 (04/30),,2주일전 (04/23),9700.0,1개월전,7300.0,1년전,2644.0,일평년,5074.0,2020-05-07
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/08),10200.0,1일전 (05/07),9800.0,1주일전 (05/01),,2주일전 (04/24),,1개월전,,1년전,,일평년,8095.0,2020-05-08
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/08),8400.0,1일전 (05/07),8100.0,1주일전 (05/01),,2주일전 (04/24),,1개월전,,1년전,,일평년,6990.0,2020-05-08
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/08),16500.0,1일전 (05/07),17000.0,1주일전 (05/01),,2주일전 (04/24),12600.0,1개월전,9520.0,1년전,3604.0,일평년,6188.0,2020-05-08
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/08),14500.0,1일전 (05/07),15000.0,1주일전 (05/01),,2주일전 (04/24),10400.0,1개월전,7320.0,1년전,2676.0,일평년,5145.0,2020-05-08
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/09),,1일전 (05/08),10200.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,,1년전,,일평년,8095.0,2020-05-09
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/09),,1일전 (05/08),8400.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,,1년전,,일평년,6990.0,2020-05-09
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/09),,1일전 (05/08),16500.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,9520.0,1년전,3604.0,일평년,6188.0,2020-05-09
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/09),,1일전 (05/08),14500.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,7320.0,1년전,2676.0,일평년,5145.0,2020-05-09
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/11),10100.0,1일전 (05/10),,1주일전 (05/04),,2주일전 (04/27),,1개월전,,1년전,,일평년,7041.0,2020-05-11
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/11),8200.0,1일전 (05/10),,1주일전 (05/04),,2주일전 (04/27),,1개월전,,1년전,,일평년,5895.0,2020-05-11
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/11),14000.0,1일전 (05/10),,1주일전 (05/04),16800.0,2주일전 (04/27),12900.0,1개월전,9800.0,1년전,3633.0,일평년,6144.0,2020-05-11
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/11),12000.0,1일전 (05/10),,1주일전 (05/04),14600.0,2주일전 (04/27),10700.0,1개월전,7625.0,1년전,2723.0,일평년,5108.0,2020-05-11
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/12),10200.0,1일전 (05/11),10100.0,1주일전 (05/05),,2주일전 (04/28),,1개월전,,1년전,,일평년,7058.0,2020-05-12
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/12),8300.0,1일전 (05/11),8200.0,1주일전 (05/05),,2주일전 (04/28),,1개월전,,1년전,,일평년,5922.0,2020-05-12
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/12),13000.0,1일전 (05/11),14000.0,1주일전 (05/05),,2주일전 (04/28),14600.0,1개월전,9800.0,1년전,3633.0,일평년,6153.0,2020-05-12
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/12),11000.0,1일전 (05/11),12000.0,1주일전 (05/05),,2주일전 (04/28),12400.0,1개월전,7625.0,1년전,2723.0,일평년,5116.0,2020-05-12
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/13),10000.0,1일전 (05/12),10200.0,1주일전 (05/06),10200.0,2주일전 (04/29),,1개월전,,1년전,,일평년,7103.0,2020-05-13
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/13),8200.0,1일전 (05/12),8300.0,1주일전 (05/06),8500.0,2주일전 (04/29),,1개월전,,1년전,,일평년,5967.0,2020-05-13
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/13),,1일전 (05/12),13000.0,1주일전 (05/06),18200.0,2주일전 (04/29),15800.0,1개월전,9880.0,1년전,3658.0,일평년,6194.0,2020-05-13
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/13),,1일전 (05/12),11000.0,1주일전 (05/06),16200.0,2주일전 (04/29),13600.0,1개월전,7700.0,1년전,2738.0,일평년,5154.0,2020-05-13
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/14),10000.0,1일전 (05/13),10000.0,1주일전 (05/07),9800.0,2주일전 (04/30),,1개월전,,1년전,,일평년,7308.0,2020-05-14
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/14),8200.0,1일전 (05/13),8200.0,1주일전 (05/07),8100.0,2주일전 (04/30),,1개월전,,1년전,,일평년,6148.0,2020-05-14
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/14),,1일전 (05/13),,1주일전 (05/07),17000.0,2주일전 (04/30),,1개월전,10000.0,1년전,3652.0,일평년,6471.0,2020-05-14
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/14),,1일전 (05/13),,1주일전 (05/07),15000.0,2주일전 (04/30),,1개월전,7800.0,1년전,2728.0,일평년,5396.0,2020-05-14
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/15),10200.0,1일전 (05/14),10000.0,1주일전 (05/08),10200.0,2주일전 (05/01),,1개월전,,1년전,,일평년,7457.0,2020-05-15
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/15),8400.0,1일전 (05/14),8200.0,1주일전 (05/08),8400.0,2주일전 (05/01),,1개월전,,1년전,,일평년,6257.0,2020-05-15
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/15),,1일전 (05/14),,1주일전 (05/08),16500.0,2주일전 (05/01),,1개월전,10075.0,1년전,3694.0,일평년,6745.0,2020-05-15
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/15),,1일전 (05/14),,1주일전 (05/08),14500.0,2주일전 (05/01),,1개월전,7875.0,1년전,2768.0,일평년,5629.0,2020-05-15
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/16),,1일전 (05/15),10200.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,,1년전,,일평년,7457.0,2020-05-16
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/16),,1일전 (05/15),8400.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,,1년전,,일평년,6257.0,2020-05-16
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/18),10000.0,1일전 (05/17),,1주일전 (05/11),10100.0,2주일전 (05/04),,1개월전,,1년전,,일평년,7726.0,2020-05-18
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/18),8200.0,1일전 (05/17),,1주일전 (05/11),8200.0,2주일전 (05/04),,1개월전,,1년전,,일평년,6456.0,2020-05-18
