,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/29),5200.0,1일전 (04/28),5200.0,1주일전 (04/22),5100.0,2주일전 (04/15),,1개월전,5515.0,1년전,6160.0,일평년,5343.0,2020-04-29
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/29),4100.0,1일전 (04/28),4100.0,1주일전 (04/22),4000.0,2주일전 (04/15),,1개월전,4515.0,1년전,5060.0,일평년,4232.0,2020-04-29
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (04/30),,1일전 (04/29),5200.0,1주일전 (04/23),5100.0,2주일전 (04/16),4200.0,1개월전,5515.0,1년전,6160.0,일평년,5343.0,2020-04-30
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (04/30),,1일전 (04/29),4100.0,1주일전 (04/23),4000.0,2주일전 (04/16),3100.0,1개월전,4515.0,1년전,5060.0,일평년,4232.0,2020-04-30
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),5100.0,2주일전 (04/17),5000.0,1개월전,5515.0,1년전,6160.0,일평년,5343.0,2020-05-01
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),4000.0,2주일전 (04/17),3900.0,1개월전,4515.0,1년전,5060.0,일평년,4232.0,2020-05-01
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/04),5400.0,1일전 (05/03),,1주일전 (04/27),5100.0,2주일전 (04/20),5100.0,1개월전,4975.0,1년전,6100.0,일평년,5264.0,2020-05-04
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/04),4300.0,1일전 (05/03),,1주일전 (04/27),4000.0,2주일전 (04/20),4000.0,1개월전,3950.0,1년전,5000.0,일평년,4144.0,2020-05-04
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/05),,1일전 (05/04),5400.0,1주일전 (04/28),5200.0,2주일전 (04/21),5100.0,1개월전,4975.0,1년전,6100.0,일평년,5264.0,2020-05-05
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/05),,1일전 (05/04),4300.0,1주일전 (04/28),4100.0,2주일전 (04/21),4000.0,1개월전,3950.0,1년전,5000.0,일평년,4144.0,2020-05-05
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/06),4600.0,1일전 (05/05),,1주일전 (04/29),5200.0,2주일전 (04/22),5100.0,1개월전,5020.0,1년전,6100.0,일평년,5284.0,2020-05-06
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/06),3500.0,1일전 (05/05),,1주일전 (04/29),4100.0,2주일전 (04/22),4000.0,1개월전,3980.0,1년전,5000.0,일평년,4163.0,2020-05-06
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/07),4600.0,1일전 (05/06),4600.0,1주일전 (04/30),,2주일전 (04/23),5100.0,1개월전,5060.0,1년전,6000.0,일평년,5299.0,2020-05-07
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/07),3500.0,1일전 (05/06),3500.0,1주일전 (04/30),,2주일전 (04/23),4000.0,1개월전,4020.0,1년전,4900.0,일평년,4178.0,2020-05-07
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/08),4600.0,1일전 (05/07),4600.0,1주일전 (05/01),,2주일전 (04/24),5100.0,1개월전,5020.0,1년전,5900.0,일평년,5291.0,2020-05-08
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/08),3500.0,1일전 (05/07),3500.0,1주일전 (05/01),,2주일전 (04/24),4000.0,1개월전,3980.0,1년전,4800.0,일평년,4163.0,2020-05-08
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/09),,1일전 (05/08),4600.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,5020.0,1년전,5900.0,일평년,5291.0,2020-05-09
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/09),,1일전 (05/08),3500.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,3980.0,1년전,4800.0,일평년,4163.0,2020-05-09
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/11),4600.0,1일전 (05/10),,1주일전 (05/04),5400.0,2주일전 (04/27),5100.0,1개월전,4875.0,1년전,5700.0,일평년,5286.0,2020-05-11
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/11),3400.0,1일전 (05/10),,1주일전 (05/04),4300.0,2주일전 (04/27),4000.0,1개월전,3825.0,1년전,4600.0,일평년,4139.0,2020-05-11
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/12),4800.0,1일전 (05/11),4600.0,1주일전 (05/05),,2주일전 (04/28),5200.0,1개월전,4875.0,1년전,5700.0,일평년,5244.0,2020-05-12
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/12),3600.0,1일전 (05/11),3400.0,1주일전 (05/05),,2주일전 (04/28),4100.0,1개월전,3825.0,1년전,4600.0,일평년,4096.0,2020-05-12
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/13),5100.0,1일전 (05/12),4800.0,1주일전 (05/06),4600.0,2주일전 (04/29),5200.0,1개월전,4740.0,1년전,5644.0,일평년,5184.0,2020-05-13
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/13),3900.0,1일전 (05/12),3600.0,1주일전 (05/06),3500.0,2주일전 (04/29),4100.0,1개월전,3680.0,1년전,4540.0,일평년,4053.0,2020-05-13
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/14),5000.0,1일전 (05/13),5100.0,1주일전 (05/07),4600.0,2주일전 (04/30),,1개월전,4700.0,1년전,5476.0,일평년,5129.0,2020-05-14
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/14),3900.0,1일전 (05/13),3900.0,1주일전 (05/07),3500.0,2주일전 (04/30),,1개월전,3640.0,1년전,4364.0,일평년,3997.0,2020-05-14
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/15),5000.0,1일전 (05/14),5000.0,1주일전 (05/08),4600.0,2주일전 (05/01),,1개월전,4725.0,1년전,5308.0,일평년,5067.0,2020-05-15
