,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
28,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/07),,1일전 (05/06),,1주일전 (04/30),17600.0,2주일전 (04/23),17000.0,1개월전,14760.0,1년전,12040.0,일평년,14150.0,2018-05-07
29,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/07),,1일전 (05/06),,1주일전 (04/30),13200.0,2주일전 (04/23),12600.0,1개월전,10240.0,1년전,9640.0,일평년,10700.0,2018-05-07
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/08),17200.0,1일전 (05/07),,1주일전 (05/01),,2주일전 (04/24),17200.0,1개월전,14950.0,1년전,11880.0,일평년,13837.0,2018-05-08
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/08),12800.0,1일전 (05/07),,1주일전 (05/01),,2주일전 (04/24),12800.0,1개월전,10550.0,1년전,9480.0,일평년,10467.0,2018-05-08
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/09),17000.0,1일전 (05/08),17200.0,1주일전 (05/02),17200.0,2주일전 (04/25),16800.0,1개월전,15280.0,1년전,11800.0,일평년,13753.0,2018-05-09
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/09),12600.0,1일전 (05/08),12800.0,1주일전 (05/02),12800.0,2주일전 (04/25),12400.0,1개월전,10880.0,1년전,9400.0,일평년,10407.0,2018-05-09
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/10),16600.0,1일전 (05/09),17000.0,1주일전 (05/03),17800.0,2주일전 (04/26),17200.0,1개월전,15840.0,1년전,11800.0,일평년,13760.0,2018-05-10
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/10),12200.0,1일전 (05/09),12600.0,1주일전 (05/03),13400.0,2주일전 (04/26),12800.0,1개월전,11440.0,1년전,9400.0,일평년,10413.0,2018-05-10
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/11),16600.0,1일전 (05/10),16600.0,1주일전 (05/04),18200.0,2주일전 (04/27),17600.0,1개월전,16400.0,1년전,,일평년,13970.0,2018-05-11
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/11),12200.0,1일전 (05/10),12200.0,1주일전 (05/04),13800.0,2주일전 (04/27),13200.0,1개월전,12000.0,1년전,,일평년,10280.0,2018-05-11
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/12),,1일전 (05/11),16600.0,1주일전 (05/05),,2주일전 (04/28),,1개월전,16400.0,1년전,,일평년,13970.0,2018-05-12
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/12),,1일전 (05/11),12200.0,1주일전 (05/05),,2주일전 (04/28),,1개월전,12000.0,1년전,,일평년,10280.0,2018-05-12
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/14),,1일전 (05/13),,1주일전 (05/07),,2주일전 (04/30),17600.0,1개월전,16800.0,1년전,,일평년,13923.0,2018-05-14
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/14),,1일전 (05/13),,1주일전 (05/07),,2주일전 (04/30),13200.0,1개월전,12400.0,1년전,,일평년,10310.0,2018-05-14
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/15),,1일전 (05/14),,1주일전 (05/08),17200.0,2주일전 (05/01),,1개월전,16800.0,1년전,,일평년,13883.0,2018-05-15
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/15),,1일전 (05/14),,1주일전 (05/08),12800.0,2주일전 (05/01),,1개월전,12400.0,1년전,,일평년,10270.0,2018-05-15
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/16),,1일전 (05/15),,1주일전 (05/09),17000.0,2주일전 (05/02),17200.0,1개월전,16800.0,1년전,,일평년,13730.0,2018-05-16
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/16),,1일전 (05/15),,1주일전 (05/09),12600.0,2주일전 (05/02),12800.0,1개월전,12400.0,1년전,,일평년,10160.0,2018-05-16
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/17),,1일전 (05/16),,1주일전 (05/10),16600.0,2주일전 (05/03),17800.0,1개월전,16800.0,1년전,,일평년,13700.0,2018-05-17
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/17),,1일전 (05/16),,1주일전 (05/10),12200.0,2주일전 (05/03),13400.0,1개월전,12400.0,1년전,,일평년,10000.0,2018-05-17
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/18),,1일전 (05/17),,1주일전 (05/11),16600.0,2주일전 (05/04),18200.0,1개월전,16840.0,1년전,,일평년,13700.0,2018-05-18
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/18),,1일전 (05/17),,1주일전 (05/11),12200.0,2주일전 (05/04),13800.0,1개월전,12440.0,1년전,,일평년,10000.0,2018-05-18
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/22),,1일전 (05/21),,1주일전 (05/15),,2주일전 (05/08),17200.0,1개월전,17000.0,1년전,,일평년,13340.0,2018-05-22
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/22),,1일전 (05/21),,1주일전 (05/15),,2주일전 (05/08),12800.0,1개월전,12600.0,1년전,,일평년,9740.0,2018-05-22
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/23),,1일전 (05/22),,1주일전 (05/16),,2주일전 (05/09),17000.0,1개월전,16960.0,1년전,,일평년,,2018-05-23
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/23),,1일전 (05/22),,1주일전 (05/16),,2주일전 (05/09),12600.0,1개월전,12560.0,1년전,,일평년,,2018-05-23
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/24),,1일전 (05/23),,1주일전 (05/17),,2주일전 (05/10),16600.0,1개월전,17040.0,1년전,,일평년,,2018-05-24
