,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (04/29),56000.0,1일전 (04/28),56600.0,1주일전 (04/22),54200.0,2주일전 (04/15),,1개월전,25700.0,1년전,47480.0,일평년,44593.0,2020-04-29
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/29),51000.0,1일전 (04/28),51400.0,1주일전 (04/22),49000.0,2주일전 (04/15),,1개월전,21300.0,1년전,41080.0,일평년,39293.0,2020-04-29
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (04/30),,1일전 (04/29),56000.0,1주일전 (04/23),55200.0,2주일전 (04/16),53800.0,1개월전,25700.0,1년전,47480.0,일평년,44593.0,2020-04-30
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (04/30),,1일전 (04/29),51000.0,1주일전 (04/23),50000.0,2주일전 (04/16),48600.0,1개월전,21300.0,1년전,41080.0,일평년,39293.0,2020-04-30
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),55200.0,2주일전 (04/17),53200.0,1개월전,25700.0,1년전,47480.0,일평년,44593.0,2020-05-01
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),50000.0,2주일전 (04/17),48000.0,1개월전,21300.0,1년전,41080.0,일평년,39293.0,2020-05-01
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/04),54600.0,1일전 (05/03),,1주일전 (04/27),54800.0,2주일전 (04/20),52800.0,1개월전,25900.0,1년전,45325.0,일평년,45188.0,2020-05-04
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/04),49600.0,1일전 (05/03),,1주일전 (04/27),49600.0,2주일전 (04/20),47600.0,1개월전,21500.0,1년전,39150.0,일평년,39850.0,2020-05-04
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/05),,1일전 (05/04),54600.0,1주일전 (04/28),56600.0,2주일전 (04/21),54000.0,1개월전,25900.0,1년전,45325.0,일평년,45188.0,2020-05-05
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/05),,1일전 (05/04),49600.0,1주일전 (04/28),51400.0,2주일전 (04/21),48800.0,1개월전,21500.0,1년전,39150.0,일평년,39850.0,2020-05-05
