,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
13,수박,221,수박(1개),00,중품,05,1개,당일 (04/28),12200.0,1일전 (04/27),12200.0,1주일전 (04/21),13600.0,2주일전 (04/14),13800.0,1개월전,14900.0,1년전,14200.0,일평년,13447.0,2020-04-28
12,수박,221,수박(1개),00,상품,04,1개,당일 (04/29),16400.0,1일전 (04/28),15200.0,1주일전 (04/22),16400.0,2주일전 (04/15),,1개월전,17900.0,1년전,17920.0,일평년,16913.0,2020-04-29
13,수박,221,수박(1개),00,중품,05,1개,당일 (04/29),13400.0,1일전 (04/28),12200.0,1주일전 (04/22),13600.0,2주일전 (04/15),,1개월전,14900.0,1년전,14600.0,일평년,13733.0,2020-04-29
12,수박,221,수박(1개),00,상품,04,1개,당일 (04/30),,1일전 (04/29),16400.0,1주일전 (04/23),16200.0,2주일전 (04/16),16600.0,1개월전,17900.0,1년전,17920.0,일평년,16913.0,2020-04-30
13,수박,221,수박(1개),00,중품,05,1개,당일 (04/30),,1일전 (04/29),13400.0,1주일전 (04/23),13400.0,2주일전 (04/16),13800.0,1개월전,14900.0,1년전,14600.0,일평년,13733.0,2020-04-30
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),15400.0,2주일전 (04/17),16800.0,1개월전,17900.0,1년전,17920.0,일평년,16913.0,2020-05-01
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),12600.0,2주일전 (04/17),14000.0,1개월전,14900.0,1년전,14600.0,일평년,13733.0,2020-05-01
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/04),16800.0,1일전 (05/03),,1주일전 (04/27),15000.0,2주일전 (04/20),16400.0,1개월전,18250.0,1년전,19450.0,일평년,18310.0,2020-05-04
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/04),13600.0,1일전 (05/03),,1주일전 (04/27),12200.0,2주일전 (04/20),13600.0,1개월전,15250.0,1년전,15800.0,일평년,14967.0,2020-05-04
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/05),,1일전 (05/04),16800.0,1주일전 (04/28),15200.0,2주일전 (04/21),16400.0,1개월전,18250.0,1년전,19450.0,일평년,18310.0,2020-05-05
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/05),,1일전 (05/04),13600.0,1주일전 (04/28),12200.0,2주일전 (04/21),13600.0,1개월전,15250.0,1년전,15800.0,일평년,14967.0,2020-05-05
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/06),16800.0,1일전 (05/05),,1주일전 (04/29),16400.0,2주일전 (04/22),16400.0,1개월전,18240.0,1년전,19450.0,일평년,18600.0,2020-05-06
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/06),13800.0,1일전 (05/05),,1주일전 (04/29),13400.0,2주일전 (04/22),13600.0,1개월전,15240.0,1년전,15800.0,일평년,15207.0,2020-05-06
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/07),14900.0,1일전 (05/06),16800.0,1주일전 (04/30),,2주일전 (04/23),16200.0,1개월전,18280.0,1년전,19360.0,일평년,18650.0,2020-05-07
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/07),12200.0,1일전 (05/06),13800.0,1주일전 (04/30),,2주일전 (04/23),13400.0,1개월전,15280.0,1년전,15720.0,일평년,15203.0,2020-05-07
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/08),14100.0,1일전 (05/07),14900.0,1주일전 (05/01),,2주일전 (04/24),15400.0,1개월전,18240.0,1년전,19260.0,일평년,18610.0,2020-05-08
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/08),11300.0,1일전 (05/07),12200.0,1주일전 (05/01),,2주일전 (04/24),12600.0,1개월전,15240.0,1년전,15660.0,일평년,15170.0,2020-05-08
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/09),,1일전 (05/08),14100.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,18240.0,1년전,19260.0,일평년,18610.0,2020-05-09
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/09),,1일전 (05/08),11300.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,15240.0,1년전,15660.0,일평년,15170.0,2020-05-09
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/11),15600.0,1일전 (05/10),,1주일전 (05/04),16800.0,2주일전 (04/27),15000.0,1개월전,17750.0,1년전,19125.0,일평년,18438.0,2020-05-11
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/11),12800.0,1일전 (05/10),,1주일전 (05/04),13600.0,2주일전 (04/27),12200.0,1개월전,14800.0,1년전,15475.0,일평년,14955.0,2020-05-11
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/12),16000.0,1일전 (05/11),15600.0,1주일전 (05/05),,2주일전 (04/28),15200.0,1개월전,17750.0,1년전,19125.0,일평년,18225.0,2020-05-12
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/12),13200.0,1일전 (05/11),12800.0,1주일전 (05/05),,2주일전 (04/28),12200.0,1개월전,14800.0,1년전,15475.0,일평년,14702.0,2020-05-12
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/13),15600.0,1일전 (05/12),16000.0,1주일전 (05/06),16800.0,2주일전 (04/29),16400.0,1개월전,17520.0,1년전,18980.0,일평년,18120.0,2020-05-13
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/13),12800.0,1일전 (05/12),13200.0,1주일전 (05/06),13800.0,2주일전 (04/29),13400.0,1개월전,14600.0,1년전,15300.0,일평년,14533.0,2020-05-13
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/14),15600.0,1일전 (05/13),15600.0,1주일전 (05/07),14900.0,2주일전 (04/30),,1개월전,17200.0,1년전,18860.0,일평년,18040.0,2020-05-14
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/14),12600.0,1일전 (05/13),12800.0,1주일전 (05/07),12200.0,2주일전 (04/30),,1개월전,14320.0,1년전,15140.0,일평년,14467.0,2020-05-14
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/15),15600.0,1일전 (05/14),15600.0,1주일전 (05/08),14100.0,2주일전 (05/01),,1개월전,16950.0,1년전,18640.0,일평년,17840.0,2020-05-15
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/15),12600.0,1일전 (05/14),12600.0,1주일전 (05/08),11300.0,2주일전 (05/01),,1개월전,14100.0,1년전,14880.0,일평년,14200.0,2020-05-15
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/16),,1일전 (05/15),15600.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,16950.0,1년전,18640.0,일평년,17840.0,2020-05-16
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/16),,1일전 (05/15),12600.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,14100.0,1년전,14880.0,일평년,14200.0,2020-05-16
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/18),15900.0,1일전 (05/17),,1주일전 (05/11),15600.0,2주일전 (05/04),16800.0,1개월전,16550.0,1년전,18400.0,일평년,17387.0,2020-05-18
