,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),15200.0,2주일전 (04/17),16100.0,1개월전,11900.0,1년전,4640.0,일평년,5512.0,2020-05-01
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/01),,1일전 (04/30),,1주일전 (04/24),12900.0,2주일전 (04/17),13600.0,1개월전,9750.0,1년전,3640.0,일평년,4452.0,2020-05-01
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/04),16200.0,1일전 (05/03),,1주일전 (04/27),15800.0,2주일전 (04/20),15000.0,1개월전,13000.0,1년전,4390.0,일평년,5560.0,2020-05-04
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/04),14200.0,1일전 (05/03),,1주일전 (04/27),13600.0,2주일전 (04/20),12500.0,1개월전,10625.0,1년전,3465.0,일평년,4528.0,2020-05-04
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/05),,1일전 (05/04),16200.0,1주일전 (04/28),15800.0,2주일전 (04/21),15200.0,1개월전,13000.0,1년전,4390.0,일평년,5560.0,2020-05-05
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/05),,1일전 (05/04),14200.0,1주일전 (04/28),13800.0,2주일전 (04/21),12600.0,1개월전,10625.0,1년전,3465.0,일평년,4528.0,2020-05-05
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/06),14400.0,1일전 (05/05),,1주일전 (04/29),16200.0,2주일전 (04/22),15000.0,1개월전,13140.0,1년전,4390.0,일평년,5633.0,2020-05-06
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/06),12200.0,1일전 (05/05),,1주일전 (04/29),14200.0,2주일전 (04/22),12600.0,1개월전,10780.0,1년전,3465.0,일평년,4607.0,2020-05-06
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/07),13000.0,1일전 (05/06),14400.0,1주일전 (04/30),,2주일전 (04/23),15000.0,1개월전,13280.0,1년전,4414.0,일평년,5688.0,2020-05-07
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/07),10800.0,1일전 (05/06),12200.0,1주일전 (04/30),,2주일전 (04/23),12400.0,1개월전,10920.0,1년전,3484.0,일평년,4655.0,2020-05-07
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/08),11800.0,1일전 (05/07),13000.0,1주일전 (05/01),,2주일전 (04/24),15200.0,1개월전,13500.0,1년전,4434.0,일평년,5747.0,2020-05-08
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/08),9600.0,1일전 (05/07),10800.0,1주일전 (05/01),,2주일전 (04/24),12900.0,1개월전,11160.0,1년전,3516.0,일평년,4713.0,2020-05-08
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/09),,1일전 (05/08),11800.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,13500.0,1년전,4434.0,일평년,5747.0,2020-05-09
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/09),,1일전 (05/08),9600.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,11160.0,1년전,3516.0,일평년,4713.0,2020-05-09
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/11),10200.0,1일전 (05/10),,1주일전 (05/04),16200.0,2주일전 (04/27),15800.0,1개월전,14650.0,1년전,4588.0,일평년,5918.0,2020-05-11
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/11),8200.0,1일전 (05/10),,1주일전 (05/04),14200.0,2주일전 (04/27),13600.0,1개월전,12350.0,1년전,3640.0,일평년,4865.0,2020-05-11
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/12),10000.0,1일전 (05/11),10200.0,1주일전 (05/05),,2주일전 (04/28),15800.0,1개월전,14650.0,1년전,4588.0,일평년,5932.0,2020-05-12
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/12),8000.0,1일전 (05/11),8200.0,1주일전 (05/05),,2주일전 (04/28),13800.0,1개월전,12350.0,1년전,3640.0,일평년,4873.0,2020-05-12
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/13),10000.0,1일전 (05/12),10000.0,1주일전 (05/06),14400.0,2주일전 (04/29),16200.0,1개월전,15200.0,1년전,4750.0,일평년,5991.0,2020-05-13
