,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/06),127000.0,1일전 (05/05),,1주일전 (04/29),127000.0,2주일전 (04/22),129400.0,1개월전,140400.0,1년전,143000.0,일평년,110467.0,2020-05-06
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/07),205486.0,1일전 (05/06),205486.0,1주일전 (04/30),,2주일전 (04/23),204114.0,1개월전,204800.0,1년전,221943.0,일평년,190552.0,2020-05-07
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/07),195429.0,1일전 (05/06),195429.0,1주일전 (04/30),,2주일전 (04/23),193714.0,1개월전,194572.0,1년전,209600.0,일평년,178514.0,2020-05-07
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/07),127000.0,1일전 (05/06),127000.0,1주일전 (04/30),,2주일전 (04/23),129400.0,1개월전,138680.0,1년전,143000.0,일평년,110467.0,2020-05-07
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/08),205486.0,1일전 (05/07),205486.0,1주일전 (05/01),,2주일전 (04/24),204114.0,1개월전,205028.0,1년전,221943.0,일평년,190552.0,2020-05-08
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/08),195429.0,1일전 (05/07),195429.0,1주일전 (05/01),,2주일전 (04/24),193714.0,1개월전,194857.0,1년전,209600.0,일평년,178514.0,2020-05-08
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/08),127000.0,1일전 (05/07),127000.0,1주일전 (05/01),,2주일전 (04/24),128000.0,1개월전,136760.0,1년전,143000.0,일평년,110467.0,2020-05-08
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/09),,1일전 (05/08),205486.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,205028.0,1년전,221943.0,일평년,190552.0,2020-05-09
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/09),,1일전 (05/08),195429.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,194857.0,1년전,209600.0,일평년,178514.0,2020-05-09
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/09),,1일전 (05/08),127000.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,136760.0,1년전,143000.0,일평년,110467.0,2020-05-09
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/11),205486.0,1일전 (05/10),,1주일전 (05/04),204114.0,2주일전 (04/27),204114.0,1개월전,205257.0,1년전,221943.0,일평년,190552.0,2020-05-11
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/11),195429.0,1일전 (05/10),,1주일전 (05/04),193714.0,2주일전 (04/27),193714.0,1개월전,195143.0,1년전,209600.0,일평년,178514.0,2020-05-11
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/11),127000.0,1일전 (05/10),,1주일전 (05/04),127000.0,2주일전 (04/27),128000.0,1개월전,131650.0,1년전,143000.0,일평년,110467.0,2020-05-11
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/12),205486.0,1일전 (05/11),205486.0,1주일전 (05/05),,2주일전 (04/28),204114.0,1개월전,205257.0,1년전,221943.0,일평년,190552.0,2020-05-12
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/12),195429.0,1일전 (05/11),195429.0,1주일전 (05/05),,2주일전 (04/28),193714.0,1개월전,195143.0,1년전,209600.0,일평년,178514.0,2020-05-12
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/12),127000.0,1일전 (05/11),127000.0,1주일전 (05/05),,2주일전 (04/28),127000.0,1개월전,131650.0,1년전,143000.0,일평년,110467.0,2020-05-12
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/13),205486.0,1일전 (05/12),205486.0,1주일전 (05/06),205486.0,2주일전 (04/29),204114.0,1개월전,205257.0,1년전,221943.0,일평년,190552.0,2020-05-13
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/13),195429.0,1일전 (05/12),195429.0,1주일전 (05/06),195429.0,2주일전 (04/29),193714.0,1개월전,195143.0,1년전,209600.0,일평년,178514.0,2020-05-13
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/13),127000.0,1일전 (05/12),127000.0,1주일전 (05/06),127000.0,2주일전 (04/29),127000.0,1개월전,131600.0,1년전,143000.0,일평년,110467.0,2020-05-13
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/14),205486.0,1일전 (05/13),205486.0,1주일전 (05/07),205486.0,2주일전 (04/30),,1개월전,205257.0,1년전,221943.0,일평년,190552.0,2020-05-14
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/14),195429.0,1일전 (05/13),195429.0,1주일전 (05/07),195429.0,2주일전 (04/30),,1개월전,195143.0,1년전,209600.0,일평년,178514.0,2020-05-14
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/14),127000.0,1일전 (05/13),127000.0,1주일전 (05/07),127000.0,2주일전 (04/30),,1개월전,131400.0,1년전,143000.0,일평년,110467.0,2020-05-14
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/15),205486.0,1일전 (05/14),205486.0,1주일전 (05/08),205486.0,2주일전 (05/01),,1개월전,205257.0,1년전,221943.0,일평년,190552.0,2020-05-15
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/15),195429.0,1일전 (05/14),195429.0,1주일전 (05/08),195429.0,2주일전 (05/01),,1개월전,195143.0,1년전,209600.0,일평년,178514.0,2020-05-15
