,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/15),6300.0,1일전 (05/14),6300.0,1주일전 (05/08),7400.0,2주일전 (05/01),,1개월전,9000.0,1년전,6960.0,일평년,7543.0,2020-05-15
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/16),,1일전 (05/15),8900.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,11400.0,1년전,9360.0,일평년,9750.0,2020-05-16
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/16),,1일전 (05/15),6300.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,9000.0,1년전,6960.0,일평년,7543.0,2020-05-16
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/18),10000.0,1일전 (05/17),,1주일전 (05/11),9800.0,2주일전 (05/04),11200.0,1개월전,10825.0,1년전,8975.0,일평년,9725.0,2020-05-18
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/18),7500.0,1일전 (05/17),,1주일전 (05/11),7200.0,2주일전 (05/04),8800.0,1개월전,8350.0,1년전,6575.0,일평년,7458.0,2020-05-18
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/19),10200.0,1일전 (05/18),10000.0,1주일전 (05/12),8900.0,2주일전 (05/05),,1개월전,10825.0,1년전,8975.0,일평년,9628.0,2020-05-19
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/19),7700.0,1일전 (05/18),7500.0,1주일전 (05/12),6500.0,2주일전 (05/05),,1개월전,8350.0,1년전,6575.0,일평년,7382.0,2020-05-19
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/20),10400.0,1일전 (05/19),10200.0,1주일전 (05/13),8500.0,2주일전 (05/06),10000.0,1개월전,10700.0,1년전,8920.0,일평년,9467.0,2020-05-20
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/20),7700.0,1일전 (05/19),7700.0,1주일전 (05/13),6100.0,2주일전 (05/06),7600.0,1개월전,8240.0,1년전,6520.0,일평년,7190.0,2020-05-20
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/21),11400.0,1일전 (05/20),10400.0,1주일전 (05/14),8900.0,2주일전 (05/07),10600.0,1개월전,10480.0,1년전,8960.0,일평년,9577.0,2020-05-21
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/21),8700.0,1일전 (05/20),7700.0,1주일전 (05/14),6300.0,2주일전 (05/07),8000.0,1개월전,8000.0,1년전,6560.0,일평년,7280.0,2020-05-21
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/22),12400.0,1일전 (05/21),11400.0,1주일전 (05/15),8900.0,2주일전 (05/08),10000.0,1개월전,10080.0,1년전,8980.0,일평년,9683.0,2020-05-22
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/22),9600.0,1일전 (05/21),8700.0,1주일전 (05/15),6300.0,2주일전 (05/08),7400.0,1개월전,7600.0,1년전,6580.0,일평년,7337.0,2020-05-22
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/23),,1일전 (05/22),12400.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,10080.0,1년전,8980.0,일평년,9683.0,2020-05-23
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/23),,1일전 (05/22),9600.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,7600.0,1년전,6580.0,일평년,7337.0,2020-05-23
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/25),11000.0,1일전 (05/24),,1주일전 (05/18),10000.0,2주일전 (05/11),9800.0,1개월전,9625.0,1년전,9450.0,일평년,10247.0,2020-05-25
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/25),8400.0,1일전 (05/24),,1주일전 (05/18),7500.0,2주일전 (05/11),7200.0,1개월전,7200.0,1년전,6950.0,일평년,7783.0,2020-05-25
6,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/26),10600.0,1일전 (05/25),11000.0,1주일전 (05/19),10200.0,2주일전 (05/12),8900.0,1개월전,9625.0,1년전,9450.0,일평년,10340.0,2020-05-26
7,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/26),8000.0,1일전 (05/25),8400.0,1주일전 (05/19),7700.0,2주일전 (05/12),6500.0,1개월전,7200.0,1년전,6950.0,일평년,7860.0,2020-05-26
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/27),10600.0,1일전 (05/26),10600.0,1주일전 (05/20),10400.0,2주일전 (05/13),8500.0,1개월전,9900.0,1년전,9600.0,일평년,10438.0,2020-05-27
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/27),8000.0,1일전 (05/26),8000.0,1주일전 (05/20),7700.0,2주일전 (05/13),6100.0,1개월전,7480.0,1년전,7080.0,일평년,7905.0,2020-05-27
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/28),10400.0,1일전 (05/27),10600.0,1주일전 (05/21),11400.0,2주일전 (05/14),8900.0,1개월전,10200.0,1년전,9980.0,일평년,10538.0,2020-05-28
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/28),7800.0,1일전 (05/27),8000.0,1주일전 (05/21),8700.0,2주일전 (05/14),6300.0,1개월전,7800.0,1년전,7420.0,일평년,7988.0,2020-05-28
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/29),11600.0,1일전 (05/28),10400.0,1주일전 (05/22),12400.0,2주일전 (05/15),8900.0,1개월전,10360.0,1년전,10360.0,일평년,10690.0,2020-05-29
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/29),9000.0,1일전 (05/28),7800.0,1주일전 (05/22),9600.0,2주일전 (05/15),6300.0,1개월전,7960.0,1년전,7720.0,일평년,8107.0,2020-05-29
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (05/30),,1일전 (05/29),11600.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,10360.0,1년전,10360.0,일평년,10690.0,2020-05-30
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (05/30),,1일전 (05/29),9000.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,7960.0,1년전,7720.0,일평년,8107.0,2020-05-30
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/01),13000.0,1일전 (05/31),,1주일전 (05/25),11000.0,2주일전 (05/18),10000.0,1개월전,10575.0,1년전,11950.0,일평년,10570.0,2020-06-01
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/01),10400.0,1일전 (05/31),,1주일전 (05/25),8400.0,2주일전 (05/18),7500.0,1개월전,8175.0,1년전,9150.0,일평년,8063.0,2020-06-01
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/02),12400.0,1일전 (06/01),13000.0,1주일전 (05/26),10600.0,2주일전 (05/19),10200.0,1개월전,10575.0,1년전,11950.0,일평년,10483.0,2020-06-02
